title,year,status,imdb_id,subtitle_available,estimated_word_count,dialogue_line_count,avg_dialogue_length,longest_monologue_words,unique_character_count,sentiment_mean,sentiment_std,sentiment_peak,exclamation_ratio,question_ratio,profanity_score,vocabulary_richness,avg_sentence_complexity,humor_indicator,romance_indicator,violence_indicator,short_punchy_count,short_punchy_density,rare_proper_noun_count,sentiment_spike
The 13th Warrior,1999,success,tt0120657,True,3744.0,707.0,5.2956152758132955,16.0,0.0,-0.011990586813783418,0.110346371578088,1.0,0.14992927864214992,0.12164073550212164,1.4720314033366044,0.4224730127576055,4.610837438423645,0.4906771344455348,3.434739941118744,14.229636898920509,337.0,0.4766619519094767,190.0,1.0
Sahara,2005,success,tt0318649,True,7762.0,1204.0,6.446843853820598,17.0,1.0,-0.0023430949058758322,0.12698596887654276,1.0,0.08139534883720931,0.22508305647840532,4.468085106382979,0.3131914893617021,4.727161997563947,0.2127659574468085,1.9148936170212765,11.48936170212766,416.0,0.34551495016611294,267.0,1.0
Final Fantasy: The Spirits Within,2001,success,tt0173840,True,6416.0,932.0,6.884120171673819,21.0,0.0,0.008071127885410895,0.11905013331158737,1.0,0.07618025751072961,0.17703862660944206,4.122011541632316,0.3462489694971146,5.785392245266006,0.5496015388843088,2.1984061555372354,7.144820005496015,303.0,0.3251072961373391,195.0,1.2857142857142856
Speed Racer,2008,success,tt0811080,True,10429.0,1450.0,7.192413793103448,20.0,0.0,0.0011332230987403402,0.13146416753502868,1.0,0.11310344827586206,0.16206896551724137,1.2616306576249803,0.3125689954265889,5.483175604626709,0.9462229932187353,4.100299637281186,4.100299637281186,464.0,0.32,291.0,1.0769230769230769
Jupiter Ascending,2015,success,tt1617661,True,8459.0,1175.0,7.199148936170213,18.0,0.0,0.00411827568898908,0.138995305462491,1.0,0.06638297872340425,0.18638297872340426,4.591167468299082,0.35417577612592915,5.825757575757576,1.0931351114997814,6.340183646698732,8.089199825098381,360.0,0.30638297872340425,246.0,1.0588235294117647
Tomorrowland,2015,success,tt1964418,True,7789.0,1293.0,6.023975251353441,16.0,0.0,-0.005007538650230066,0.11484122247595437,1.0,0.07888631090487239,0.2482598607888631,2.506265664160401,0.32262474367737526,4.976996805111821,2.050580997949419,2.27842333105491,4.329004329004329,480.0,0.37122969837587005,246.0,1.2
The Golden Compass,2007,success,tt0385752,True,7686.0,1339.0,5.740104555638537,17.0,2.0,-0.012425015860415412,0.1375519452760808,1.0,0.09185959671396565,0.1553398058252427,0.2334812047630166,0.30095727293952834,5.18273769386379,0.7004436142890498,3.969180480971282,7.004436142890498,608.0,0.4540702016430172,184.0,1.2
Pan,2015,success,tt3332064,True,6104.0,1224.0,4.9869281045751634,14.0,2.0,-0.011254694833126206,0.16458020448794516,1.0,0.20261437908496732,0.15522875816993464,0.5662514156285391,0.32757644394110985,4.673813169984686,0.0,5.096262740656852,10.475651189127973,535.0,0.43709150326797386,239.0,1.3333333333333333
King Arthur: Legend of the Sword,2017,success,tt1972591,True,7237.0,1222.0,5.922258592471358,21.0,0.0,-0.011654917747870476,0.11695851857782927,1.0,0.11211129296235679,0.1783960720130933,1.991040318566451,0.3098556495769039,5.5541059094397545,1.4932802389248383,2.73768043802887,6.968641114982578,520.0,0.425531914893617,203.0,1.0
Valerian and the City of a Thousand Planets,2017,success,tt2239822,True,9946.0,1605.0,6.1968847352024925,20.0,0.0,0.010704287923914093,0.13946373973446255,1.0,0.06417445482866044,0.1750778816199377,1.0384215991692627,0.3094496365524403,5.382034632034632,1.3845621322256838,7.615091727241261,6.5766701280719975,602.0,0.3750778816199377,317.0,1.1111111111111112
Ben-Hur,2016,success,tt2638144,True,7501.0,1475.0,5.085423728813559,18.0,0.0,-0.006242473157727395,0.15785297430807593,1.0,0.2366101694915254,0.12745762711864406,0.23730422401518747,0.3023255813953488,4.41235294117647,0.0,5.695301376364499,18.272425249169437,706.0,0.4786440677966102,233.0,1.0
Monster Trucks,2016,success,tt3095734,True,5534.0,982.0,5.635437881873727,15.0,0.0,-0.012022894507619558,0.160250650825988,1.0,0.16191446028513237,0.19144602851323828,0.31338138514572234,0.32090253838921967,4.791341991341992,0.6267627702914447,2.5070510811657787,2.1936696960200566,369.0,0.3757637474541752,142.0,1.1666666666666667
A Wrinkle in Time,2018,success,tt1620680,True,6755.0,1433.0,4.713886950453594,13.0,0.0,0.0014942063441714523,0.1914685860688402,1.0,0.11933007676203769,0.15352407536636428,0.0,0.28615943910672553,4.2087227414330215,1.5580368735393406,12.983640612827836,2.077382498052454,727.0,0.5073272854152129,172.0,1.6666666666666665
