title,year,status,imdb_id,subtitle_available,estimated_word_count,dialogue_line_count,avg_dialogue_length,longest_monologue_words,unique_character_count,sentiment_mean,sentiment_std,sentiment_peak,exclamation_ratio,question_ratio,profanity_score,vocabulary_richness,avg_sentence_complexity,humor_indicator,romance_indicator,violence_indicator,short_punchy_count,short_punchy_density,rare_proper_noun_count,sentiment_spike
The Fate of the Furious,2017,success,tt4630562,True,9129.0,1516.0,6.021767810026385,16.0,0.0,-0.0046613200636947,0.137161099002763,1.0,0.0996042216358839,0.1497361477572559,12.502332524724762,0.3028550102631088,5.610940381069453,1.1196118678857996,3.732039559619332,6.9042731852957635,604.0,0.3984168865435356,325.0,1.5
Frozen,2013,success,tt2294629,True,8138.0,1672.0,4.867224880382775,16.0,1.0,-0.0020788480193384,0.1813338935327081,1.0,0.1901913875598086,0.1543062200956937,0.0,0.2514805414551607,4.781433607520564,0.6345177664974618,25.592216582064296,1.9035532994923856,622.0,0.3720095693779904,216.0,1.3333333333333333
Minions,2015,success,tt2293640,True,5323.0,1089.0,4.887970615243343,15.0,4.0,-0.0003931814537875,0.15247844211438,1.0,0.1891643709825528,0.1175390266299357,0.3034901365705614,0.3368740515933232,3.300061996280223,1.2139605462822458,7.890743550834597,2.1244309559939305,557.0,0.5114784205693297,299.0,1.0833333333333333
Captain America: Civil War,2016,success,tt3498820,True,10098.0,1865.0,5.414477211796247,16.0,0.0,-0.0025124644494617,0.1374127986418085,1.0,0.0423592493297587,0.1490616621983914,4.609081597814954,0.3303175145100717,5.170506912442396,0.1707067258449983,3.7555479685899624,9.730283373164903,838.0,0.4493297587131367,390.0,1.5
Beauty and the Beast (2017),2017,success,tt2771200,True,8910.0,1784.0,4.994394618834081,14.0,0.0,0.0012276027410556,0.1740435896849973,1.0,0.1451793721973094,0.1149103139013452,0.1961938395134392,0.3103786541102609,5.995962314939435,2.158132234647832,17.853639395722972,4.904845987835982,675.0,0.3783632286995516,280.0,1.3333333333333333
Rogue One: A Star Wars Story,2016,success,tt3748528,True,8057.0,1559.0,5.168056446440025,16.0,0.0,-0.0086445991112443,0.1474275916604006,1.0,0.1250801796023091,0.1289288005131494,0.0,0.3006121556624399,4.689755529685681,0.4372540445999126,1.9676432006996063,14.210756449497158,786.0,0.504169339320077,234.0,1.5
Finding Dory,2016,success,tt2277860,True,11268.0,1574.0,7.158831003811944,17.0,0.0,-0.0039077713422769,0.1258993155040685,1.0,0.2687420584498094,0.2674714104193138,0.0,0.1723202170963365,3.7509986684420777,1.8091361374943464,6.633499170812604,1.206090758329564,419.0,0.2662007623888183,211.0,1.5
Iron Man 3,2013,success,tt1300854,True,11075.0,1815.0,6.101928374655647,19.0,0.0,0.0057213034898985,0.1226477270345893,1.0,0.0501377410468319,0.2088154269972451,3.0868961259453616,0.3068374749189689,4.827811682650393,0.9260688377836086,2.778206513350826,8.334619540052476,680.0,0.3746556473829201,316.0,1.25
Toy Story 4,2019,success,tt1979376,True,9113.0,1806.0,5.0459579180509415,13.0,0.0,-0.0025463861842599,0.1604243703070283,1.0,0.2408637873754152,0.2270210409745293,0.0,0.2283801376232099,4.00923889133304,2.0457504184489492,5.579319323042588,0.7439092430723452,819.0,0.4534883720930232,274.0,1.3333333333333333
Doctor Strange in the Multiverse of Madness,2022,success,tt9419884,True,6490.0,1249.0,5.196156925540432,17.0,1.0,-0.0005031830992599,0.1956817908799322,1.0,0.0680544435548438,0.1705364291433146,5.261700360011077,0.3284408751038493,4.682539682539683,0.2769315978953198,6.646358349487676,8.307947936859597,607.0,0.4859887910328263,221.0,1.5
Thor: Love and Thunder,2022,success,tt10648342,True,9414.0,1789.0,5.262157629960872,14.0,1.0,-0.0061642738976444,0.1609218023047285,1.0,0.0933482392397987,0.1430967020681945,3.1722336256764323,0.279156559059526,5.074932614555256,1.1196118678857996,13.808546370591529,11.755924612800897,771.0,0.4309670206819452,272.0,1.0
Ant-Man and the Wasp: Quantumania,2023,success,tt10954600,True,7639.0,1558.0,4.903080872913992,15.0,0.0,-0.0066292999540753,0.1575797142493605,1.0,0.0892169448010269,0.2034659820282413,6.552773227240814,0.2361338637959279,4.335414301929625,0.468055230517201,7.020828457758015,9.12707699508542,773.0,0.4961489088575096,178.0,1.25
Shrek Forever After,2010,success,tt0892791,True,6859.0,1032.0,6.646317829457364,17.0,1.0,0.0011585699855193,0.1269969099105249,1.0,0.3527131782945736,0.2073643410852713,0.4991265285749938,0.3077115048664836,4.909806728704367,1.7469428500124782,15.9720489143998,2.495632642874969,343.0,0.3323643410852713,214.0,1.0
Shrek the Third,2007,success,tt0413267,True,6761.0,1090.0,6.202752293577982,18.0,0.0,0.0027571651080825,0.1224390104591245,1.0,0.2522935779816513,0.1871559633027523,0.0,0.3581938102486047,4.971323529411765,1.7757483510908167,13.6986301369863,3.2978183663115166,427.0,0.391743119266055,288.0,1.0
Shrek 2,2004,success,tt0298148,True,8101.0,1253.0,6.465283320031923,19.0,0.0,0.001508558392038,0.1336682041412255,1.0,0.2713487629688747,0.1947326416600159,0.2088991017338625,0.3125130561938584,4.551123595505618,0.8355964069354501,21.516607478587844,2.0889910173386252,432.0,0.3447725458898643,323.0,1.0714285714285714
Shrek,2001,success,tt0126029,True,9422.0,1353.0,6.9637841832963785,17.0,0.0,-0.0061943165911471,0.134006277036832,1.0,0.2187730968218773,0.1862527716186252,2.0257826887661143,0.2567219152854512,4.831794871794872,0.7366482504604052,16.574585635359114,2.2099447513812156,435.0,0.3215077605321508,217.0,1.5
Pirates of the Caribbean: Dead Men Tell No Tales,2017,success,tt1790809,True,7523.0,1435.0,5.242508710801394,15.0,0.0,-0.0260660187663672,0.1683303395709728,1.0,0.1602787456445993,0.1477351916376306,0.4867364322219518,0.3258700413725967,4.878728923476006,0.4867364322219518,4.380627889997567,15.818934047213434,668.0,0.4655052264808362,257.0,1.5
Pirates of the Caribbean: On Stranger Tides,2011,success,tt1298650,True,8307.0,1330.0,6.245864661654135,17.0,0.0,-0.0142215629964413,0.1224155774363768,1.0,0.1421052631578947,0.1796992481203007,1.0893246187363836,0.3546840958605664,5.224528301886792,0.2178649237472766,8.278867102396514,9.803921568627452,441.0,0.331578947368421,315.0,1.3333333333333333
Pirates of the Caribbean: Dead Man's Chest,2006,success,tt0383574,True,8110.0,1216.0,6.6694078947368425,23.0,0.0,-0.0137299932546495,0.1402198676395227,1.0,0.15625,0.1858552631578947,0.4455335263978615,0.3392737803519715,5.487144790257104,0.4455335263978615,7.3513031855647135,4.900868790376476,421.0,0.3462171052631579,274.0,1.3
Pirates of the Caribbean: The Curse of the Black Pearl,2003,success,tt0325980,True,8948.0,1617.0,5.533704390847248,17.0,0.0,-0.0073221091078233,0.1493461385979522,1.0,0.259121830550402,0.1360544217687075,0.9928514694201748,0.329626687847498,5.5543140906269395,0.1985702938840349,4.169976171564733,12.907069102462271,695.0,0.4298082869511441,251.0,1.5
Toy Story,1995,success,tt0114709,True,7667.0,1104.0,6.944746376811594,18.0,0.0,-0.0035642987748966,0.1425378697258741,1.0,0.391304347826087,0.1983695652173913,0.0,0.2888231565603211,4.326749435665914,0.8451299387280794,2.5353898161842383,2.5353898161842383,342.0,0.3097826086956521,279.0,1.5
Toy Story 2,1999,success,tt0120363,True,8094.0,1199.0,6.7506255212677235,19.0,0.0,-0.0105459969691191,0.1329691436446854,1.0,0.2994161801501251,0.2043369474562135,0.0,0.2849473056273613,4.565143824027073,1.5907735136209982,5.965400676078743,1.5907735136209982,391.0,0.3261050875729774,233.0,1.5
Toy Story 3,2010,success,tt0435761,True,8080.0,1265.0,6.387351778656127,18.0,0.0,-0.0071483007550201,0.1432062238656754,1.0,0.3043478260869565,0.2189723320158103,0.0,0.2791344054000397,4.167096441464673,0.1985308715505261,9.72801270597578,2.183839587055787,480.0,0.3794466403162055,292.0,1.1666666666666667
Cars,2006,success,tt0317219,True,10836.0,1514.0,7.157199471598415,16.0,0.0,0.0003670179446269,0.1460591019364474,1.0,0.3778071334214002,0.2100396301188903,0.3028467595396729,0.2430345245305875,4.686851211072664,1.3628104179285283,6.5112053301029675,1.8170805572380375,447.0,0.2952443857331572,320.0,2.0
Cars 2,2011,success,tt1216475,True,11577.0,1625.0,7.124307692307692,18.0,1.0,0.0007707722142111,0.1238439182334103,1.0,0.2498461538461538,0.184,0.0,0.2634609847394183,5.048844308765809,2.8793550244745174,2.159516268355888,8.78203282464728,494.0,0.304,314.0,1.5
Cars 3,2017,success,tt3606752,True,10954.0,1426.0,7.681626928471248,18.0,0.0,0.0098703209677964,0.1229575586367467,1.0,0.2272089761570827,0.1991584852734922,0.0,0.2406240624062406,5.104380242311277,1.9501950195019504,3.3003300330033003,3.0003000300030003,372.0,0.2608695652173913,281.0,1.0
Monsters University,2013,success,tt1453405,True,8054.0,1361.0,5.917707567964732,16.0,1.0,0.0103711864916861,0.1360106689753503,1.0,0.2865540044085231,0.1373989713445995,0.0,0.2939583333333333,4.796902918403812,1.4583333333333337,3.9583333333333335,1.0416666666666667,576.0,0.4232182218956649,285.0,1.1666666666666667
"Monsters, Inc.",2001,success,tt0198781,True,9133.0,1959.0,4.662072485962225,14.0,1.0,-0.0116452573573553,0.1631709220566494,1.0,0.2725880551301684,0.1623277182235834,0.0,0.2461398728428701,4.530257936507937,1.8165304268846505,5.994550408719346,2.7247956403269753,956.0,0.4880040837161817,249.0,1.5
Up,2009,success,tt1049413,True,5798.0,908.0,6.38546255506608,17.0,1.0,-0.0080320213531537,0.1488535029579926,1.0,0.2830396475770925,0.1916299559471365,0.0,0.320280537697253,4.385779122541604,1.7533606078316777,4.967855055523087,2.3378141437755695,315.0,0.3469162995594713,201.0,1.25
WALL-E,2008,success,tt0910970,True,3309.0,794.0,4.167506297229219,16.0,10.0,-0.0094415135661987,0.1374326349637442,1.0,0.2279596977329974,0.1045340050377833,0.0,0.3460999532928538,4.146616541353383,0.4670714619336758,4.670714619336758,0.0,233.0,0.2934508816120906,138.0,1.1666666666666667
Ratatouille,2007,success,tt0382932,True,9384.0,1371.0,6.844638949671772,17.0,1.0,-0.001968051803938,0.1102225604875086,1.0,0.1611962071480671,0.2290299051787016,0.1881467544684854,0.2918156161806209,5.061488673139158,1.1288805268109126,4.139228598306679,3.0103480714957667,383.0,0.2793581327498176,237.0,1.1428571428571428
The Incredibles,2004,success,tt0317705,True,8570.0,1214.0,7.059308072487644,18.0,0.0,0.001540948297538,0.10165086801371,1.0,0.2199341021416803,0.2314662273476112,0.0,0.3264907135874877,4.60752688172043,0.5865102639296188,11.33919843597263,4.887585532746823,365.0,0.300658978583196,304.0,1.0
A Bug's Life,1998,success,tt0120623,True,8912.0,1255.0,7.101195219123506,21.0,1.0,-0.0023532217983823,0.1305046419582989,1.0,0.4183266932270916,0.1792828685258964,0.0,0.2801959675899755,4.394477317554241,1.3190126248351233,5.276050499340493,4.145468249481817,363.0,0.2892430278884462,272.0,2.0
Finding Nemo,2003,success,tt0266543,True,8970.0,1510.0,5.940397350993377,18.0,2.0,-0.0043143788644372,0.1500194658332407,1.0,0.2112582781456953,0.2039735099337748,0.0,0.2401834862385321,3.772077375946173,2.568807339449541,3.302752293577982,2.752293577981652,593.0,0.3927152317880795,290.0,1.4
Coco,2017,success,tt2380307,True,8907.0,1436.0,6.202646239554317,14.0,0.0,-0.0018276659119277,0.1424363700886347,1.0,0.2221448467966573,0.1622562674094707,0.0,0.2366933125365568,5.1366782006920415,0.7798791187365958,7.018912068629362,3.3144862546305323,512.0,0.3565459610027855,226.0,1.5
Encanto,2021,success,tt2953050,True,7487.0,1212.0,6.177392739273928,16.0,1.0,-0.0008110426427258,0.1563626032925875,1.0,0.1551155115511551,0.1501650165016501,0.0,0.260787550106107,6.806363636363637,0.0,8.960150907804763,1.6505541145956142,370.0,0.3052805280528052,131.0,1.125
Mulan,1998,success,tt0120762,True,5253.0,868.0,6.0518433179723505,16.0,0.0,0.0044529475261042,0.1494312563960949,1.0,0.1647465437788018,0.1370967741935483,0.0,0.3717700258397933,5.722222222222222,0.3229974160206718,5.167958656330749,11.304909560723514,276.0,0.3179723502304147,189.0,1.3333333333333333
The Jungle Book,1967,success,tt0061852,True,6379.0,1082.0,5.8955637707948245,16.0,0.0,0.0031264048130961,0.1320933169463062,1.0,0.1358595194085027,0.1247689463955637,0.0,0.2811534500514933,5.922934076137419,2.059732234809475,5.406797116374872,2.832131822863027,362.0,0.3345656192236599,183.0,1.1666666666666667
101 Dalmatians,1961,no_subtitle,tt0055254,False,,,,,,,,,,,,,,,,,,,,
The Lion King (1994),1994,no_imdb_id,,False,,,,,,,,,,,,,,,,,,,,
The Little Mermaid,1989,success,tt0097757,True,6043.0,979.0,6.172625127681307,18.0,1.0,0.002265156248813,0.117120164520078,1.0,0.1910112359550561,0.1736465781409601,0.0,0.3377539503386004,6.024925224327019,0.8465011286681715,15.51918735891648,2.257336343115124,263.0,0.2686414708886619,196.0,1.0
Beauty and the Beast (1991),1991,success,tt0101414,True,7485.0,1195.0,6.2635983263598325,17.0,0.0,0.0015362392140634,0.128747992556713,1.0,0.1129707112970711,0.1548117154811715,0.2311604253351826,0.3220064724919094,6.647424511545293,1.3869625520110958,10.171058714748035,5.085529357374018,283.0,0.2368200836820083,215.0,1.5
Aladdin,1992,success,tt0103639,True,7886.0,1380.0,5.714492753623189,16.0,1.0,0.0036589286317547,0.1591507653283023,1.0,0.1043478260869565,0.1456521739130434,0.0,0.3156879554222032,5.110823071937784,1.0715816545220749,7.929704243463351,2.7861123017573943,505.0,0.3659420289855072,254.0,1.125
Snow White and the Seven Dwarfs,1937,success,tt0029583,True,4184.0,776.0,5.391752577319588,15.0,1.0,0.0177875961381116,0.142836956521996,1.0,0.268041237113402,0.1134020618556701,0.0,0.3163884673748103,4.362877997914494,1.5174506828528074,17.07132018209408,5.690440060698027,402.0,0.5180412371134021,161.0,1.0
Cinderella,1950,success,tt0042332,True,5246.0,983.0,5.336724313326552,18.0,0.0,0.0111029752433618,0.1424493483809331,1.0,0.1169888097660223,0.1180061037639877,0.0,0.3055374592833876,4.911985018726591,0.977198697068404,12.703583061889251,0.6514657980456027,399.0,0.4059003051881994,173.0,1.1666666666666667
Tangled,2010,success,tt0398286,True,6237.0,994.0,6.274647887323944,17.0,0.0,-0.0099933740527301,0.1441829321561876,1.0,0.1690140845070422,0.1710261569416499,0.0,0.3032832498608792,6.205970149253731,1.1129660545353368,8.903728436282695,4.173622704507513,239.0,0.2404426559356136,169.0,1.0
Wreck-It Ralph,2012,success,tt1772341,True,38540.0,1.0,38540.0,38540.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0007626601586333,18.05152224824356,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Big Hero 6,2014,success,tt2245084,True,6920.0,1474.0,4.694708276797829,16.0,0.0,-0.0070214328864261,0.1527833063250779,1.0,0.2225237449118046,0.1356852103120759,0.0,0.3183713514839342,4.327704815509693,0.7358351729212657,7.113073338238902,7.603630120186411,660.0,0.4477611940298507,251.0,1.0
Moana,2016,success,tt3521164,True,6536.0,1233.0,5.300892133008921,15.0,0.0,-0.005925423139535,0.1696160269599953,1.0,0.1354420113544201,0.1030008110300081,0.2688172043010752,0.2884408602150538,6.201138519924099,1.075268817204301,14.516129032258066,2.688172043010753,485.0,0.3933495539334955,151.0,2.0
Zootopia,2016,success,tt2948356,True,10486.0,2014.0,5.206554121151936,15.0,7.0,-0.0064834936111003,0.1507372269465286,1.0,0.1777557100297914,0.1300893743793446,0.0,0.2837682586574758,4.31700288184438,1.1488593467914,6.564910553093714,5.416051206302314,993.0,0.4930486593843098,327.0,1.5
Raya and the Last Dragon,2021,success,tt5109280,True,7191.0,1365.0,5.268131868131868,13.0,0.0,-0.0047176104318961,0.1472515010028793,1.0,0.1208791208791208,0.1589743589743589,0.0,0.2822504708097928,5.480945121951219,1.6478342749529191,8.709981167608287,2.824858757062147,489.0,0.3582417582417582,149.0,1.0
Turning Red,2022,success,tt8097030,True,8349.0,1695.0,4.925663716814159,15.0,2.0,-0.011177578566959,0.1730717557275067,1.0,0.2589970501474926,0.1793510324483775,0.4044489383215369,0.2764408493427704,4.3461738677772,1.0111223458038423,11.122345803842263,3.033367037411527,745.0,0.43952802359882,236.0,2.0
Lightyear,2022,success,tt10298810,True,8664.0,1580.0,5.483544303797468,17.0,3.0,-0.0149422041617685,0.1374314517331417,1.0,0.080379746835443,0.1797468354430379,0.1956181533646322,0.2650625978090767,4.447638603696099,0.3912363067292644,1.7605633802816902,4.107981220657277,669.0,0.4234177215189873,238.0,1.1666666666666667
Elemental,2023,success,tt15789038,True,6979.0,1224.0,5.701797385620915,18.0,0.0,-0.0040643588437706,0.18074343940822,1.0,0.0898692810457516,0.1601307189542483,0.2526528549772612,0.2690752905507832,4.963726884779517,1.010611419909045,15.159171298635677,0.5053057099545225,535.0,0.4370915032679738,181.0,2.0
Wish,2023,success,tt11304740,True,9111.0,1664.0,5.475360576923077,19.0,0.0,0.0022340055825055,0.1852804663655366,1.0,0.110576923076923,0.1538461538461538,0.0,0.2683808758537565,5.659006211180124,1.004419445560466,10.847730012053034,1.8079550020088389,746.0,0.4483173076923077,177.0,2.0
